fund_name,fund_known_activist,activist_label,issuer_name,ticker,sector,regime,entry_date,entry_filing_id,entry_holding_pct,entry_price,entry_mktcap,filing_purpose_text,purpose_flags,important_proposal_text,direction,ambiguous_flag,control_flag,going_private_flag,going_private_kw,source_url,submit_datetime,shares_held,outstanding_shares,indiv_corp,doc_title,filer_edinet,entry_pbr,entry_equity_ratio,entry_net_cash_ratio,entry_roe,stable_holder_pct,proposal_made,proposal_type,agm_result,company_response,exit_date,exit_filing_id,exit_price,holding_months,entry_to_exit_return,trap_label,exit_reason,notes
タイヨウ・パシフィック・パートナーズ・エルピー (Taiyo Pacific Partners L.P.),True,Taiyo,KHネオケム株式会社,4189,N/A,post2023,2023-11-15,S100SBGB,8.68,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SBGB?type=2,2023-11-22 15:18,3224400,37149400,法人（アメリカ合衆国デラウェア州法に基づくリミテッド・パートナーシップ）,変更報告書No. 1,E37410,,,,,,,,,,,,,,,,,
カナメ・キャピタル・エルピー（Ｋａｎａｍｅ　Ｃａｐｉｔａｌ，Ｌ．Ｐ．）,True,Kaname Capital,トレックス・セミコンダクター株式会社,6616,N/A,post2023,2023-11-15,S100SCGX,6.11,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと。,,エンゲージメントの一環として、重要提案行為等を行う場合がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SCGX?type=2,2023-11-22 15:48,706400,11554200,外国法人,変更報告書Ｎｏ．１,E37907,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド（Symphony Financial Partners (Singapore) Pte. Ltd.）,True,Symphony Financial,小松マテーレ株式会社,3580,N/A,post2023,2023-11-14,S100SB68,12.04,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SB68?type=2,2023-11-21 15:43,5195400,43140999,法人（外国法人）,変更報告書No.13,E30522,,,,,,,,,,,,,,,,,
3Dインベストメント・パートナーズ・プライベート・リミティッド（3D Investment Partners Pte. Ltd.）,True,3D Investment,サッポロホールディングス株式会社,2501,N/A,post2023,2023-11-14,S100SC69,9.33,N/A,N/A,純投資及び状況に応じて、経営陣への助言、重要提案行為を行うこと。,,重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SC69?type=2,2023-11-21 16:00,7354800,78794298,法人（外国法人）,変更報告書No.4,E33309,,,,,,,,,,,,,,,,,
ダルトン・インベストメンツ・エルエルシー（Dalton Investments LLC),True,Dalton/NipponActiveValue,株式会社イワキ,6237,N/A,post2023,2023-11-09,S100SB0S,5.02,N/A,N/A,提出者は、発行者の株価が過小評価されており魅力的な投資機会であると考えて、発行者の株式を取得し長期的に保有する。提出者は、発行者の財務状況、戦略的決定、取締役会の決定、株価水準、他の投資機会、投資ポートフォリオの集中と分散に関する内部ガイドライン、株式市場の状況、全般的な経済・産業動向などの様々な状況に応じて、発行者の株式や関連金融商品の追加取得、若しくはその全部または一部の売却、その他提出者が適切と考えるあらゆる措置を採る可能性がある。更に提出者は、過小評価されていると提出者が考える発行者の株価および株主価値の向上のため、発行者、その役員・取締役、他の株主等との間で、発行者のコーポレートガバナンス、取締役会の構成、経営、事業、財務状況及び戦略に関して、建設的な対話を行うことを求めていく可能性がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,new,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SB0S?type=2,2023-11-16 12:52,1129500,22490910,法人（外国会社）,大量保有報告書,E08827,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド（Symphony Financial Partners (Singapore) Pte. Ltd.）,True,Symphony Financial,株式会社インフォマート,2492,N/A,post2023,2023-11-09,S100S8GN,18.05,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S8GN?type=2,2023-11-16 15:11,46830900,259431200,法人（外国法人）,変更報告書No.9,E30522,,,,,,,,,,,,,,,,,
3Dインベストメント・パートナーズ・プライベート・リミティッド（3D Investment Partners Pte. Ltd.）,True,3D Investment,サッポロホールディングス株式会社,2501,N/A,post2023,2023-11-09,S100SBEK,8.32,N/A,N/A,純投資及び状況に応じて、経営陣への助言、重要提案行為を行うこと。,,重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SBEK?type=2,2023-11-16 16:15,6554800,78794298,法人（外国法人）,変更報告書No.3,E33309,,,,,,,,,,,,,,,,,
"グランサム、マヨ、ヴァン　オッテルロー　アンド　カンパニー　エルエルシー(Grantham, Mayo, Van Otterloo &amp; Co. LLC)",False,,H.U.グループホールディングス株式会社,4544,N/A,post2023,2023-11-06,S100S96T,7.28,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこともありうる。,,状況に応じて重要提案行為等を行うこともありうる。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S96T?type=2,2023-11-13 12:32,4186400,57473822,法人（外国会社）,変更報告書No.2,E35943,,,,,,,,,,,,,,,,,
エフィッシモ　キャピタル　マネージメント　ピーティーイー　エルティーディー(Effissimo Capital Management Pte. Ltd.),True,Effissimo,大阪製鐵株式会社,5449,N/A,post2023,2023-11-08,S100S7J8,6.39,N/A,N/A,投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S7J8?type=2,2023-11-14 15:15,2701400,42279982,法人（外国法人）,変更報告書　No.82,E11852,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,リンナイ株式会社,5947,N/A,post2023,2023-10-11,S100SAPF,0.65,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,amend,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100SAPF?type=2,2023-11-14 15:48,973800,150063171,法人,変更報告書No.1（2023年11月14日付け訂正報告書の添付インラインXBRL）,E36104,,,,,,,,,,,,,,,,,
エフィッシモ　キャピタル　マネージメント　ピーティーイー　エルティーディー(Effissimo Capital Management Pte. Ltd.),True,Effissimo,大阪製鐵株式会社,5449,N/A,post2023,2023-11-06,S100S5M7,6.39,N/A,N/A,投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,change,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S5M7?type=2,2023-11-10 15:32,2701400,42279982,法人（外国法人）,変更報告書　No.81,E11852,,,,,,,,,,,,,,,,,
カナメ・キャピタル・エルピー（Ｋａｎａｍｅ　Ｃａｐｉｔａｌ，Ｌ．Ｐ．）,True,Kaname Capital,ダイハツディーゼル株式会社,6023,N/A,post2023,2023-10-30,S100S6V1,6.03,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと。,,エンゲージメントの一環として、重要提案行為等を行う場合がある。,amend,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S6V1?type=2,2023-11-09 14:36,1921700,31850000,外国法人,変更報告書Ｎｏ．１（2023年11月9日付け訂正報告書の添付インラインXBRL）,E37907,,,,,,,,,,,,,,,,,
"いちごアセットマネジメント・インターナショナル・ピーティーイー・リミテッド（Ichigo Asset Management International, Pte. Ltd.）",True,Ichigo Asset,いちごホテルリート投資法人,3463,N/A,post2023,2023-10-31,S100S4E7,18.04,N/A,N/A,純投資。提出者１は、投資先企業との信頼関係構築と建設的な対話（エンゲージメント）に注力する日本株投資に特化した独立系資産運用会社であり、全てのステークホルダーに資する投資先企業の中長期的成長と企業価値向上の支援を投資理念としている。なお、対話の一環として、金融商品取引法等に定める重要提案行為等が含まれる場合もある。,,対話（エンゲージメント）の一環として金融商品取引法等に定める重要提案行為等が含まれる場合もある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S4E7?type=2,2023-11-08 15:09,59087,327489,法人（外国法人）,変更報告書8,E11469,,,,,,,,,,,,,,,,,
3Dインベストメント・パートナーズ・プライベート・リミティッド（3D Investment Partners Pte. Ltd.）,True,3D Investment,サッポロホールディングス株式会社,2501,N/A,post2023,2023-10-31,S100S62N,7.25,N/A,N/A,純投資及び状況に応じて、経営陣への助言、重要提案行為を行うこと。,,重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S62N?type=2,2023-11-08 16:00,5712200,78794298,法人（外国法人）,変更報告書No.2,E33309,,,,,,,,,,,,,,,,,
オアシス　マネジメント　カンパニー　リミテッド（Oasis Management Company Ltd.）,True,Oasis,伊藤忠テクノソリューションズ株式会社,4739,N/A,post2023,2023-11-02,S100S4PN,6.42,N/A,N/A,ポートフォリオ投資および重要提案行為。,,株主価値を守るため、重要提案行為を行うことがある。,new,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S4PN?type=2,2023-11-07 16:21,15400600,240000000,法人（ケイマン諸島法人）,大量保有報告書,E31883,,,,,,,,,,,,,,,,,
カナメ・キャピタル・エルピー（Ｋａｎａｍｅ　Ｃａｐｉｔａｌ，Ｌ．Ｐ．）,True,Kaname Capital,ダイハツディーゼル株式会社,6023,N/A,post2023,2023-10-30,S100S3Y3,6.03,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと。,,エンゲージメントの一環として、重要提案行為等を行う場合がある。,new,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S3Y3?type=2,2023-11-02 16:35,1921700,31850000,外国法人,大量保有報告書,E37907,,,,,,,,,,,,,,,,,
カナメ・キャピタル・エルピー（Ｋａｎａｍｅ　Ｃａｐｉｔａｌ，Ｌ．Ｐ．）,True,Kaname Capital,ダイハツディーゼル株式会社,6023,N/A,post2023,2023-09-07,S100S2NA,5.01,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと。,,エンゲージメントの一環として、重要提案行為等を行う場合がある。,amend,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S2NA?type=2,2023-11-01 12:52,1594200,31850000,外国法人,大量保有報告書（2023年11月1日付け訂正報告書の添付インラインXBRL）,E37907,,,,,,,,,,,,,,,,,
カナメ・キャピタル・エルピー（Ｋａｎａｍｅ　Ｃａｐｉｔａｌ，Ｌ．Ｐ．）,True,Kaname Capital,フロイント産業株式会社,6312,N/A,post2023,2023-08-30,S100S3XB,5.02,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと。,,エンゲージメントの一環として、重要提案行為等を行う場合がある。,amend,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S3XB?type=2,2023-11-01 13:11,923800,18400000,外国法人,大量保有報告書（2023年11月1日付け訂正報告書の添付インラインXBRL）,E37907,,,,,,,,,,,,,,,,,
カナメ・キャピタル・エルピー（Ｋａｎａｍｅ　Ｃａｐｉｔａｌ，Ｌ．Ｐ．）,True,Kaname Capital,トレックス・セミコンダクター株式会社,6616,N/A,post2023,2023-08-29,S100S3XK,5.05,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこと。,,エンゲージメントの一環として、重要提案行為等を行う場合がある。,amend,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S3XK?type=2,2023-11-01 13:27,583200,11554200,外国法人,大量保有報告書（2023年11月1日付け訂正報告書の添付インラインXBRL）,E37907,,,,,,,,,,,,,,,,,
シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド（Symphony Financial Partners (Singapore) Pte. Ltd.）,True,Symphony Financial,株式会社インフォマート,2492,N/A,post2023,2023-10-25,S100S36Z,17.01,N/A,N/A,純投資及び状況に応じて重要提案行為を行うこともありうる,,状況に応じて重要提案行為を行うこともありうる,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S36Z?type=2,2023-11-01 15:26,44139000,259431200,法人（外国法人）,変更報告書No.8,E30522,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,文化シヤッター株式会社,5930,N/A,post2023,2023-10-24,S100S3HF,2.65,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,new,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S3HF?type=2,2023-10-31 14:03,1910600,72196487,法人,大量保有報告書,E36104,,,,,,,,,,,,,,,,,
アセット・バリュー・インベスターズ・リミテッド (Asset Value Investors Limited),True,AVI/AssetValueInvestors,株式会社ＤＴＳ,9682,N/A,post2023,2023-10-23,S100S2BI,7.77,N/A,N/A,純投資及び重要提案行為等を行うこと,,持続的な企業価値の向上に向けた重要提案行為等を行う可能性がある,decrease,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S2BI?type=2,2023-10-30 11:20,3695700,47590832,法人（外国会社）,変更報告書（6）,E34595,,,,,,,,,,,,,,,,,
3Dインベストメント・パートナーズ・プライベート・リミティッド（3D Investment Partners Pte. Ltd.）,True,3D Investment,サッポロホールディングス株式会社,2501,N/A,post2023,2023-10-23,S100S3FG,6.17,N/A,N/A,純投資及び状況に応じて、経営陣への助言、重要提案行為を行うこと。,,重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S3FG?type=2,2023-10-30 16:00,4864800,78794298,法人（外国法人）,変更報告書No.1,E33309,,,,,,,,,,,,,,,,,
3Dインベストメント・パートナーズ・プライベート・リミティッド（3D Investment Partners Pte. Ltd.）,True,3D Investment,株式会社東北新社,2329,N/A,post2023,2023-10-17,S100S2H7,12.36,N/A,N/A,純投資及び状況に応じて経営陣への助言、重要提案行為等を行うこと。,,重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S2H7?type=2,2023-10-24 16:05,5777400,46735334,法人（外国法人）,変更報告書No.3,E33309,,,,,,,,,,,,,,,,,
"グランサム、マヨ、ヴァン　オッテルロー　アンド　カンパニー　エルエルシー(Grantham, Mayo, Van Otterloo &amp; Co. LLC)",False,,株式会社マクロミル,3978,N/A,post2023,2023-10-12,S100S1R0,8.94,N/A,N/A,純投資及び状況に応じて重要提案行為等を行うこともありうる。,,状況に応じて重要提案行為等を行うこともありうる。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S1R0?type=2,2023-10-19 12:40,3620100,40480500,法人（外国会社）,変更報告書No.4,E35943,,,,,,,,,,,,,,,,,
3Dインベストメント・パートナーズ・プライベート・リミティッド（3D Investment Partners Pte. Ltd.）,True,3D Investment,サッポロホールディングス株式会社,2501,N/A,post2023,2023-10-12,S100S1V3,5.09,N/A,N/A,純投資及び状況に応じて、経営陣への助言、重要提案行為を行うこと。,,重要提案行為等を行う可能性がある。,new,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S1V3?type=2,2023-10-19 16:15,4010500,78794298,法人（外国法人）,大量保有報告書,E33309,,,,,,,,,,,,,,,,,
ニッポン・アクティブ・バリュー・ファンド（NIPPON ACTIVE VALUE FUND PLC）,True,Dalton/NipponActiveValue,リンナイ株式会社,5947,N/A,post2023,2023-10-11,S100S1AR,0.65,N/A,N/A,投資及び経営陣に対する経営の助言並びに状況に応じて重要提案行為等を行うこと。特に、ニッポン・アクティブ・バリュー・ファンドは、発行会社の財務的健全性及び市場での地位が株価に反映されていないと考えており、全ての株主のために株式価値を高めるための方法を話し合うことを目的とし、発行会社の経営陣に対して対話を要求する場合がある。,増配|自社株|取締役選任,状況に応じ、①潜在的な利益相反回避のため、より一層透明性の高い管理体制を求め、一般の少数株主等の意見を尊重する独立取締役の選任を求めるなどの役員構成の変更、②株式価値向上のための増配など配当方針の変更、自社株買いなど資本政策への変更、③その他提出者が発行者の株主価値向上につながると考えるあらゆる合理的な措置、に関する重要提案行為等を行う可能性がある。,increase,False,False,False,,https://api.edinet-fsa.go.jp/api/v2/documents/S100S1AR?type=2,2023-10-18 15:24,973800,150063171,法人,変更報告書No.1,E36104,,,,,,,,,,,,,,,,,
